Commodity,Unit,Country,Quantity,Value
COFFEE,KGS,CAMEROON,90610.0,0.13
COFFEE,KGS,CANADA,2.0,0.0
COFFEE,KGS,CHINA P RP,121804.0,0.17
COFFEE,KGS,COLOMBIA,76944.0,0.24
COFFEE,KGS,COTE D' IVOIRE,7944287.0,11.06
COFFEE,KGS,CZECH REPUBLIC,560.0,0.01
COFFEE,KGS,DJIBOUTI,135000.0,0.29
COFFEE,KGS,FINLAND,20000.0,0.05
COFFEE,KGS,FRANCE,3.0,0.0
COFFEE,KGS,GERMANY,303191.0,1.12
COFFEE,KGS,GREECE,50.0,0.0
COFFEE,KGS,GUINEA,102300.0,0.16
COFFEE,KGS,HONDURAS,132825.0,0.19
COFFEE,KGS,INDONESIA,15840292.0,22.88
COFFEE,KGS,ISRAEL,1.0,0.0
COFFEE,KGS,ITALY,59855.0,0.5
COFFEE,KGS,JAPAN,1.0,0.0
COFFEE,KGS,JORDAN,36000.0,0.12
COFFEE,KGS,KENYA,12266702.0,16.26
COFFEE,KGS,KOREA RP,53582.0,1.03
COFFEE,KGS,LAO PD RP,155850.0,0.21
COFFEE,KGS,MALAYSIA,59533.0,0.21
COFFEE,KGS,NETHERLAND,10065.0,0.12
COFFEE,KGS,PAPUA N GNA,295000.0,0.39
COFFEE,KGS,PERU,143520.0,0.24
COFFEE,KGS,PHILIPPINES,8.0,0.0
COFFEE,KGS,POLAND,855.0,0.01
COFFEE,KGS,PORTUGAL,3805.0,0.02
COFFEE,KGS,RUSSIA,3192.0,0.02
COFFEE,KGS,RWANDA,500.0,0.0
COFFEE,KGS,SINGAPORE,38879.0,0.19
COFFEE,KGS,SLOVENIA,15.0,0.0
COFFEE,KGS,SPAIN,233481.0,0.34
COFFEE,KGS,SWITZERLAND,1.0,0.0
COFFEE,KGS,TAIWAN,61.0,0.0
COFFEE,KGS,TANZANIA REP,2925935.0,3.52
COFFEE,KGS,THAILAND,18634.0,0.05
COFFEE,KGS,TURKEY,15732.0,0.11
COFFEE,KGS,U ARAB EMTS,124610.0,0.69
COFFEE,KGS,UK,35545.0,0.32
COFFEE,KGS,USA,58431.0,0.56
COFFEE,KGS,UGANDA,4734004.0,6.43
COFFEE,KGS,UNSPECIFIED,268900.0,1.37
COFFEE,KGS,VIETNAM SOC REP,40519324.0,64.71
COFFEE,KGS,YEMEN REPUBLC,20.0,0.0
RICE(OTHER THAN BASMOTI),TON,AUSTRALIA,148.0,0.05
RICE(OTHER THAN BASMOTI),TON,BAHARAIN IS,8.0,0.01
RICE(OTHER THAN BASMOTI),TON,BELGIUM,268.0,0.08
RICE(OTHER THAN BASMOTI),TON,BRAZIL,0.0,0.0
RICE(OTHER THAN BASMOTI),TON,CHINA P RP,0.0,0.0
RICE(OTHER THAN BASMOTI),TON,EGYPT A RP,24.0,0.01
RICE(OTHER THAN BASMOTI),TON,ITALY,112.0,0.14
RICE(OTHER THAN BASMOTI),TON,JAPAN,40.0,0.02
RICE(OTHER THAN BASMOTI),TON,KOREA RP,12.0,0.02
RICE(OTHER THAN BASMOTI),TON,LEBANON,82.0,0.04
RICE(OTHER THAN BASMOTI),TON,MYANMAR,0.0,0.0
RICE(OTHER THAN BASMOTI),TON,OMAN,94.0,0.07
RICE(OTHER THAN BASMOTI),TON,PHILIPPINES,0.0,0.0
RICE(OTHER THAN BASMOTI),TON,PORTUGAL,50.0,0.05
RICE(OTHER THAN BASMOTI),TON,RUSSIA,786.0,7.36
RICE(OTHER THAN BASMOTI),TON,SAUDI ARAB,397.0,0.21
RICE(OTHER THAN BASMOTI),TON,SINGAPORE,13.0,0.01
RICE(OTHER THAN BASMOTI),TON,SPAIN,651.0,0.55
RICE(OTHER THAN BASMOTI),TON,THAILAND,944.0,1.17
RICE(OTHER THAN BASMOTI),TON,U ARAB EMTS,98.0,0.05
RICE(OTHER THAN BASMOTI),TON,USA,446.0,0.56
RICE(OTHER THAN BASMOTI),TON,UKRAINE,125.0,0.05
RICE(OTHER THAN BASMOTI),TON,UNSPECIFIED,1342.0,0.62
RICE(OTHER THAN BASMOTI),TON,VIETNAM SOC REP,0.0,0.0
WHEAT,TON,AUSTRALIA,1790.0,0.6
WHEAT,TON,MEXICO,2.0,0.0
WHEAT,TON,NEW ZEALAND,4.0,0.0
WHEAT,TON,SRI LANKA DSR,48.0,0.02
WHEAT,TON,TURKEY,0.0,0.0
WHEAT,TON,UK,40.0,0.03
OTHER CEREALS,TON,ARGENTINA,72103.0,17.56
OTHER CEREALS,TON,AUSTRALIA,16737.0,6.48
OTHER CEREALS,TON,BRAZIL,11061.0,5.06
OTHER CEREALS,TON,CHILE,0.0,0.0
OTHER CEREALS,TON,CHINA P RP,74.0,0.05
OTHER CEREALS,TON,DENMARK,27392.0,7.54
OTHER CEREALS,TON,FINLAND,0.0,0.0
OTHER CEREALS,TON,FRANCE,98208.0,22.53
OTHER CEREALS,TON,GERMANY,20.0,0.01
OTHER CEREALS,TON,INDONESIA,0.0,0.0
OTHER CEREALS,TON,ITALY,1.0,0.0
OTHER CEREALS,TON,JORDAN,50.0,0.02
OTHER CEREALS,TON,KOREA RP,11.0,0.01
OTHER CEREALS,TON,MEXICO,0.0,0.0
OTHER CEREALS,TON,MYANMAR,186210.0,48.63
OTHER CEREALS,TON,NEPAL,545.0,0.1
OTHER CEREALS,TON,NETHERLAND,0.0,0.0
OTHER CEREALS,TON,PHILIPPINES,0.0,0.0
OTHER CEREALS,TON,RUSSIA,20.0,0.01
OTHER CEREALS,TON,SINGAPORE,42201.0,10.66
OTHER CEREALS,TON,SOUTH AFRICA,11240.0,4.68
OTHER CEREALS,TON,SPAIN,22.0,0.01
OTHER CEREALS,TON,SWITZERLAND,7123.0,1.9
OTHER CEREALS,TON,THAILAND,20.0,0.0
OTHER CEREALS,TON,U ARAB EMTS,416.0,0.12
OTHER CEREALS,TON,UK,2.0,0.0
OTHER CEREALS,TON,USA,3558.0,2.33
OTHER CEREALS,TON,UKRAINE,196023.0,42.81
OTHER CEREALS,TON,UNSPECIFIED,21.0,0.01
PULSES,TON,AFGHANISTAN,8435.0,7.85
PULSES,TON,ALGERIA,121.0,0.12
PULSES,TON,ARGENTINA,22099.0,9.73
PULSES,TON,AUSTRALIA,123518.0,54.07
PULSES,TON,AUSTRIA,6269.0,1.89
PULSES,TON,BRAZIL,40409.0,32.72
PULSES,TON,BULGARIA,3206.0,1.14
PULSES,TON,CANADA,1079362.0,403.61
PULSES,TON,CHINA P RP,49984.0,51.58
PULSES,TON,DJIBOUTI,17198.0,10.52
PULSES,TON,ETHIOPIA,36979.0,21.29
PULSES,TON,GEORGIA,1.0,0.0
PULSES,TON,GERMANY,1526.0,0.68
PULSES,TON,GREECE,1.0,0.0
PULSES,TON,IRAN,195.0,0.13
PULSES,TON,ITALY,464.0,0.19
PULSES,TON,KENYA,1367.0,1.06
PULSES,TON,KYRGHYZSTAN,570.0,0.52
PULSES,TON,LEBANON,0.0,0.0
PULSES,TON,LITHUANIA,7453.0,2.86
PULSES,TON,MADAGASCAR,6875.0,4.5
PULSES,TON,MALAWI,47075.0,28.82
PULSES,TON,MALAYSIA,189.0,0.14
PULSES,TON,MEXICO,824.0,0.51
PULSES,TON,MOLDOVA,123.0,0.04
PULSES,TON,MOROCCO,120.0,0.11
PULSES,TON,MOZAMBIQUE,215033.0,139.67
PULSES,TON,MYANMAR,484963.0,338.13
PULSES,TON,NEPAL,15.0,0.01
PULSES,TON,NETHERLAND,1346.0,0.39
PULSES,TON,NIGERIA,981.0,0.63
PULSES,TON,PAKISTAN IR,100.0,0.08
PULSES,TON,PHILIPPINES,125.0,0.09
PULSES,TON,QATAR,36.0,0.01
PULSES,TON,ROMANIA,930.0,0.25
PULSES,TON,RUSSIA,174424.0,58.53
PULSES,TON,RWANDA,0.0,0.0
PULSES,TON,SAUDI ARAB,96.0,0.09
PULSES,TON,SINGAPORE,16443.0,8.18
PULSES,TON,SOUTH AFRICA,4770.0,4.7
PULSES,TON,SRI LANKA DSR,122.0,0.04
PULSES,TON,SUDAN,38176.0,22.86
PULSES,TON,SWITZERLAND,555.0,0.16
PULSES,TON,TANZANIA REP,167751.0,103.17
PULSES,TON,THAILAND,692.0,0.59
PULSES,TON,TURKEY,122084.0,45.47
PULSES,TON,U ARAB EMTS,33153.0,14.41
PULSES,TON,UK,1853.0,0.71
PULSES,TON,USA,80448.0,35.82
PULSES,TON,UGANDA,2542.0,1.4
PULSES,TON,UKRAINE,91057.0,25.33
PULSES,TON,UNSPECIFIED,48.0,0.03
PULSES,TON,UZBEKISTAN,1107.0,1.07
PULSES,TON,VENEZUELA,4597.0,3.9
PULSES,TON,VIETNAM SOC REP,207.0,0.14
PULSES,TON,ZAMBIA,61.0,0.16
TOBACCO UNMANUFACTURED,KGS,ARGENTINA,18958.0,0.04
TOBACCO UNMANUFACTURED,KGS,BANGLADESH PR,1560.0,0.01
TOBACCO UNMANUFACTURED,KGS,BRAZIL,624200.0,3.01
TOBACCO UNMANUFACTURED,KGS,BULGARIA,207900.0,1.9
TOBACCO UNMANUFACTURED,KGS,CHINA P RP,2199779.0,3.89
TOBACCO UNMANUFACTURED,KGS,GERMANY,38182.0,0.21
TOBACCO UNMANUFACTURED,KGS,GREECE,2.0,0.0
TOBACCO UNMANUFACTURED,KGS,INDONESIA,2800.0,0.03
TOBACCO UNMANUFACTURED,KGS,ITALY,84.0,0.0
TOBACCO UNMANUFACTURED,KGS,MOZAMBIQUE,3000.0,0.02
TOBACCO UNMANUFACTURED,KGS,MYANMAR,76277.0,0.1
TOBACCO UNMANUFACTURED,KGS,OMAN,10.0,0.0
TOBACCO UNMANUFACTURED,KGS,PHILIPPINES,17820.0,0.07
TOBACCO UNMANUFACTURED,KGS,POLAND,2528.0,0.01
TOBACCO UNMANUFACTURED,KGS,SOUTH AFRICA,693000.0,5.28
TOBACCO UNMANUFACTURED,KGS,SWITZERLAND,30.0,0.0
TOBACCO UNMANUFACTURED,KGS,THAILAND,180.0,0.0
TOBACCO UNMANUFACTURED,KGS,TURKEY,353710.0,2.92
TOBACCO UNMANUFACTURED,KGS,U ARAB EMTS,8.0,0.0
TOBACCO UNMANUFACTURED,KGS,USA,22800.0,0.2
TOBACCO UNMANUFACTURED,KGS,UNSPECIFIED,100800.0,0.14
TOBACCO UNMANUFACTURED,KGS,ZAMBIA,118800.0,0.49
TOBACCO UNMANUFACTURED,KGS,ZIMBABWE,289214.0,3.31
TOBACCO MANUFACTURED,,BELGIUM,,0.01
TOBACCO MANUFACTURED,,CHINA P RP,,1.81
TOBACCO MANUFACTURED,,CROATIA,,0.0
TOBACCO MANUFACTURED,,CUBA,,0.57
TOBACCO MANUFACTURED,,DENMARK,,0.01
TOBACCO MANUFACTURED,,DOMINIC REP,,0.0
TOBACCO MANUFACTURED,,EGYPT A RP,,0.0
TOBACCO MANUFACTURED,,FRANCE,,1.2
TOBACCO MANUFACTURED,,GERMANY,,2.69
TOBACCO MANUFACTURED,,GREECE,,0.01
TOBACCO MANUFACTURED,,HONDURAS,,0.0
TOBACCO MANUFACTURED,,HONG KONG,,0.31
TOBACCO MANUFACTURED,,INDONESIA,,3.52
TOBACCO MANUFACTURED,,JAPAN,,0.0
TOBACCO MANUFACTURED,,JORDAN,,0.01
TOBACCO MANUFACTURED,,KOREA RP,,0.56
TOBACCO MANUFACTURED,,MACAO,,0.04
TOBACCO MANUFACTURED,,MONTENEGRO,,0.07
TOBACCO MANUFACTURED,,NETHERLAND,,0.06
TOBACCO MANUFACTURED,,NICARAGUA,,0.01
TOBACCO MANUFACTURED,,OMAN,,0.0
TOBACCO MANUFACTURED,,PHILIPPINES,,5.85
TOBACCO MANUFACTURED,,SERBIA,,4.29
TOBACCO MANUFACTURED,,SINGAPORE,,5.61
TOBACCO MANUFACTURED,,SOUTH AFRICA,,0.14
TOBACCO MANUFACTURED,,SPAIN,,0.08
TOBACCO MANUFACTURED,,SRI LANKA DSR,,0.04
TOBACCO MANUFACTURED,,SWITZERLAND,,3.28
TOBACCO MANUFACTURED,,TAIWAN,,0.04
TOBACCO MANUFACTURED,,THAILAND,,0.11
TOBACCO MANUFACTURED,,TURKEY,,0.23
TOBACCO MANUFACTURED,,U ARAB EMTS,,2.51
TOBACCO MANUFACTURED,,UK,,0.06
TOBACCO MANUFACTURED,,USA,,0.32
TOBACCO MANUFACTURED,,UNSPECIFIED,,0.01
SPICES,KGS,AFGHANISTAN,5375894.0,172.83
SPICES,KGS,ALBANIA,100.0,0.0
SPICES,KGS,ARGENTINA,182000.0,0.14
SPICES,KGS,AUSTRALIA,44607.0,0.2
SPICES,KGS,AUSTRIA,1337.0,0.03
SPICES,KGS,BAHARAIN IS,12000.0,0.02
SPICES,KGS,BANGLADESH PR,94532283.0,82.39
SPICES,KGS,BELGIUM,181540.0,0.64
SPICES,KGS,BENIN,61000.0,0.04
SPICES,KGS,BHUTAN,536375.0,3.78
SPICES,KGS,BRAZIL,3957462.0,8.79
SPICES,KGS,BULGARIA,374541.0,0.41
SPICES,KGS,CAMBODIA,624720.0,1.84
SPICES,KGS,CANADA,37260.0,0.15
SPICES,KGS,CHAD,7000.0,0.03
SPICES,KGS,CHILE,4031.0,0.04
SPICES,KGS,CHINA P RP,9768148.0,87.44
SPICES,KGS,COLOMBIA,1000.0,0.02
SPICES,KGS,COMOROS,3014866.0,19.15
SPICES,KGS,COSTA RICA,7897.0,0.03
SPICES,KGS,CROATIA,38071.0,0.1
SPICES,KGS,CZECH REPUBLIC,138600.0,0.46
SPICES,KGS,DENMARK,3912.0,0.29
SPICES,KGS,DJIBOUTI,193000.0,0.18
SPICES,KGS,ECUADOR,1016393.0,2.43
SPICES,KGS,EGYPT A RP,908507.0,1.36
SPICES,KGS,ETHIOPIA,4836988.0,3.69
SPICES,KGS,FINLAND,1684466.0,1.82
SPICES,KGS,FRANCE,344331.0,1.67
SPICES,KGS,GEORGIA,12000.0,0.02
SPICES,KGS,GERMANY,1338289.0,10.25
SPICES,KGS,GHANA,6240.0,0.02
SPICES,KGS,GREECE,2961.0,0.01
SPICES,KGS,GRENADA,16000.0,0.15
SPICES,KGS,GUATEMALA,462947.0,10.58
SPICES,KGS,HONDURAS,20000.0,0.08
SPICES,KGS,HONG KONG,139863.0,1.45
SPICES,KGS,HUNGARY,116.0,0.01
SPICES,KGS,INDONESIA,25255739.0,105.41
SPICES,KGS,IRAN,1482824.0,0.72
SPICES,KGS,IRELAND,3.0,0.0
SPICES,KGS,ISRAEL,114505.0,0.54
SPICES,KGS,ITALY,3919354.0,5.22
SPICES,KGS,JAMAICA,20100.0,0.18
SPICES,KGS,JAPAN,175216.0,1.37
SPICES,KGS,JORDAN,6931.0,0.03
SPICES,KGS,KAZAKHSTAN,631.0,0.03
SPICES,KGS,KENYA,1.0,0.0
SPICES,KGS,KOREA RP,93409.0,1.18
SPICES,KGS,KUWAIT,1.0,0.0
SPICES,KGS,KYRGHYZSTAN,5362.0,0.25
SPICES,KGS,LATVIA,48495.0,0.06
SPICES,KGS,LITHUANIA,234225.0,0.19
SPICES,KGS,MADAGASCAR,11267267.0,89.65
SPICES,KGS,MALAYSIA,3291379.0,25.92
SPICES,KGS,MALDIVES,2.0,0.0
SPICES,KGS,MAURITIUS,28829.0,2.63
SPICES,KGS,MEXICO,111024.0,0.35
SPICES,KGS,MOROCCO,3105156.0,5.17
SPICES,KGS,MYANMAR,6595963.0,7.09
SPICES,KGS,NEPAL,18023581.0,47.17
SPICES,KGS,NETHERLAND,419230.0,5.54
SPICES,KGS,NEW ZEALAND,10237.0,0.05
SPICES,KGS,NIGER,99965.0,0.15
SPICES,KGS,NIGERIA,8206076.0,10.39
SPICES,KGS,NORWAY,25000.0,0.02
SPICES,KGS,OMAN,19220.0,0.14
SPICES,KGS,PAKISTAN IR,286050.0,0.21
SPICES,KGS,PARAGUAY,11450.0,0.3
SPICES,KGS,PERU,31062.0,0.09
SPICES,KGS,PHILIPPINES,1120.0,0.03
SPICES,KGS,POLAND,186687.0,0.69
SPICES,KGS,PORTUGAL,2250.0,0.0
SPICES,KGS,QATAR,200360.0,1.39
SPICES,KGS,RUSSIA,6497259.0,4.84
SPICES,KGS,RWANDA,15001.0,0.02
SPICES,KGS,SAUDI ARAB,155249.0,0.87
SPICES,KGS,SINGAPORE,1296871.0,11.24
SPICES,KGS,SLOVAK REP,950.0,0.01
SPICES,KGS,SLOVENIA,925.0,0.0
SPICES,KGS,SOUTH AFRICA,109181.0,0.33
SPICES,KGS,SPAIN,100960.0,0.63
SPICES,KGS,SRI LANKA DSR,10284354.0,68.18
SPICES,KGS,SWEDEN,10641.0,0.06
SPICES,KGS,SWITZERLAND,7391.0,0.19
SPICES,KGS,SYRIA,885000.0,2.51
SPICES,KGS,TAIWAN,31875.0,0.09
SPICES,KGS,TANZANIA REP,2111441.0,15.66
SPICES,KGS,THAILAND,3830496.0,10.04
SPICES,KGS,TUNISIA,17000.0,0.02
SPICES,KGS,TURKEY,18871045.0,58.67
SPICES,KGS,U ARAB EMTS,4243467.0,365.64
SPICES,KGS,UK,228170.0,1.89
SPICES,KGS,USA,2219499.0,18.38
SPICES,KGS,UGANDA,1963.0,0.65
SPICES,KGS,UKRAINE,616207.0,0.53
SPICES,KGS,UNSPECIFIED,167625.0,0.67
SPICES,KGS,UZBEKISTAN,23497.0,1.1
SPICES,KGS,VIETNAM SOC REP,56043824.0,151.79
CASHEW,TON,BAHARAIN IS,54.0,0.05
CASHEW,TON,BELGIUM,52.0,0.09
CASHEW,TON,BENIN,164084.0,217.58
CASHEW,TON,BURKINA FASO,23830.0,26.17
CASHEW,TON,CAMBODIA,508.0,0.89
CASHEW,TON,COLOMBIA,52.0,0.07
CASHEW,TON,COTE D' IVOIRE,113379.0,148.4
CASHEW,TON,FRANCE,16.0,0.18
CASHEW,TON,GAMBIA,25270.0,32.54
CASHEW,TON,GERMANY,25.0,0.27
CASHEW,TON,GHANA,96966.0,124.88
CASHEW,TON,GREECE,8.0,0.07
CASHEW,TON,GUINEA,41408.0,43.87
CASHEW,TON,GUINEA BISSAU,89810.0,123.94
CASHEW,TON,HONG KONG,4460.0,6.01
CASHEW,TON,INDONESIA,27862.0,45.4
CASHEW,TON,JAPAN,40.0,0.37
CASHEW,TON,KUWAIT,30.0,0.29
CASHEW,TON,MADAGASCAR,1641.0,2.05
CASHEW,TON,MALAYSIA,302.0,0.36
CASHEW,TON,MALI,3630.0,3.66
CASHEW,TON,MAURITIUS,0.0,0.0
CASHEW,TON,MOZAMBIQUE,13307.0,22.54
CASHEW,TON,NETHERLAND,84.0,0.09
CASHEW,TON,NIGERIA,37036.0,45.25
CASHEW,TON,QATAR,17.0,0.15
CASHEW,TON,SENEGAL,19931.0,22.93
CASHEW,TON,SIERRA LEONE,28.0,0.03
CASHEW,TON,SINGAPORE,58972.0,73.84
CASHEW,TON,SOUTH AFRICA,1.0,0.01
CASHEW,TON,SRI LANKA DSR,40.0,0.4
CASHEW,TON,SWEDEN,16.0,0.12
CASHEW,TON,SWITZERLAND,111.0,0.04
CASHEW,TON,TANZANIA REP,129120.0,210.57
CASHEW,TON,THAILAND,263.0,0.34
CASHEW,TON,TOGO,32364.0,41.28
CASHEW,TON,U ARAB EMTS,53426.0,66.67
CASHEW,TON,UK,650.0,0.93
CASHEW,TON,USA,54.0,0.07
CASHEW,TON,VENEZUELA,55.0,0.06
CASHEW,TON,VIETNAM SOC REP,2517.0,15.28
CASHEW NUT SHELL LIQUID,KGS,BENIN,1198000.0,0.43
CASHEW NUT SHELL LIQUID,KGS,CHINA P RP,100.0,0.0
CASHEW NUT SHELL LIQUID,KGS,FRANCE,500.0,0.04
CASHEW NUT SHELL LIQUID,KGS,GHANA,60000.0,0.02
CASHEW NUT SHELL LIQUID,KGS,INDONESIA,248000.0,0.08
CASHEW NUT SHELL LIQUID,KGS,MOZAMBIQUE,460140.0,0.15
CASHEW NUT SHELL LIQUID,KGS,NIGERIA,511000.0,0.17
CASHEW NUT SHELL LIQUID,KGS,UK,2000.0,0.18
CASHEW NUT SHELL LIQUID,KGS,USA,1000.0,0.0
CASHEW NUT SHELL LIQUID,KGS,VIETNAM SOC REP,6184780.0,2.17
SESAME SEEDS,KGS,AUSTRALIA,3465.0,0.01
SESAME SEEDS,KGS,BURKINA FASO,1893001.0,2.77
SESAME SEEDS,KGS,CHINA P RP,381000.0,0.6
SESAME SEEDS,KGS,CROATIA,19000.0,0.04
SESAME SEEDS,KGS,DJIBOUTI,38000.0,0.06
SESAME SEEDS,KGS,EGYPT A RP,109125.0,0.27
SESAME SEEDS,KGS,ETHIOPIA,323000.0,0.49
SESAME SEEDS,KGS,FINLAND,17650.0,0.04
SESAME SEEDS,KGS,FRANCE,48000.0,0.11
SESAME SEEDS,KGS,GERMANY,37000.0,0.08
SESAME SEEDS,KGS,GHANA,96000.0,0.14
SESAME SEEDS,KGS,GREECE,177550.0,0.36
SESAME SEEDS,KGS,ISRAEL,26000.0,0.06
SESAME SEEDS,KGS,ITALY,38000.0,0.08
SESAME SEEDS,KGS,KENYA,692400.0,0.95
SESAME SEEDS,KGS,KOREA RP,780000.0,1.21
SESAME SEEDS,KGS,LIBYA,19000.0,0.03
SESAME SEEDS,KGS,MOZAMBIQUE,380000.0,0.52
SESAME SEEDS,KGS,NETHERLAND,70000.0,0.15
SESAME SEEDS,KGS,NIGERIA,38445461.0,52.13
SESAME SEEDS,KGS,PAKISTAN IR,323000.0,0.43
SESAME SEEDS,KGS,POLAND,54000.0,0.13
SESAME SEEDS,KGS,ROMANIA,95000.0,0.21
SESAME SEEDS,KGS,RUSSIA,5000.0,0.01
SESAME SEEDS,KGS,SENEGAL,361800.0,0.47
SESAME SEEDS,KGS,SLOVENIA,58000.0,0.14
SESAME SEEDS,KGS,SOMALIA,9235500.0,13.21
SESAME SEEDS,KGS,SUDAN,82676660.0,115.07
SESAME SEEDS,KGS,TANZANIA REP,285000.0,0.43
SESAME SEEDS,KGS,TOGO,9847493.0,13.54
SESAME SEEDS,KGS,U ARAB EMTS,292190.0,0.46
SESAME SEEDS,KGS,UK,26000.0,0.06
SESAME SEEDS,KGS,USA,19000.0,0.03
SESAME SEEDS,KGS,UGANDA,76020.0,0.12
SESAME SEEDS,KGS,UNSPECIFIED,41600.0,0.1
NIGER SEEDS,KGS,DJIBOUTI,497000.0,0.38
NIGER SEEDS,KGS,ETHIOPIA,0.0,0.0
NIGER SEEDS,KGS,KOREA RP,8000.0,0.01
NIGER SEEDS,KGS,MYANMAR,4196906.0,3.08
GROUNDNUT,TON,BELARUS,39.0,0.04
GROUNDNUT,TON,GREECE,18.0,0.02
GROUNDNUT,TON,JAPAN,18.0,0.02
GROUNDNUT,TON,KOREA RP,10.0,0.01
GROUNDNUT,TON,MALAYSIA,38.0,0.04
GROUNDNUT,TON,MAURITIUS,19.0,0.02
GROUNDNUT,TON,QATAR,19.0,0.03
GROUNDNUT,TON,RUSSIA,108.0,0.12
GROUNDNUT,TON,SUDAN,36.0,0.02
GROUNDNUT,TON,TANZANIA REP,1465.0,1.09
GROUNDNUT,TON,THAILAND,20.0,0.02
GROUNDNUT,TON,U ARAB EMTS,40.0,0.04
GROUNDNUT,TON,UK,44.0,0.05
GROUNDNUT,TON,UNSPECIFIED,78.0,0.09
OTHER OIL SEEDS,TON,ARGENTINA,37.0,0.08
OTHER OIL SEEDS,TON,AUSTRALIA,1.0,0.0
OTHER OIL SEEDS,TON,BANGLADESH PR,32.0,0.02
OTHER OIL SEEDS,TON,BENIN,112170.0,59.02
OTHER OIL SEEDS,TON,BULGARIA,636.0,0.3
OTHER OIL SEEDS,TON,BURKINA FASO,6017.0,2.98
OTHER OIL SEEDS,TON,CHINA P RP,446.0,0.51
OTHER OIL SEEDS,TON,COTE D' IVOIRE,533.0,0.37
OTHER OIL SEEDS,TON,DJIBOUTI,9503.0,4.66
OTHER OIL SEEDS,TON,ETHIOPIA,116516.0,57.74
OTHER OIL SEEDS,TON,GAMBIA,113.0,0.06
OTHER OIL SEEDS,TON,GERMANY,0.0,0.01
OTHER OIL SEEDS,TON,GHANA,27621.0,14.51
OTHER OIL SEEDS,TON,INDONESIA,10.0,0.01
OTHER OIL SEEDS,TON,IRAN,88.0,0.06
OTHER OIL SEEDS,TON,MALAWI,3057.0,1.57
OTHER OIL SEEDS,TON,MALAYSIA,406.0,0.45
OTHER OIL SEEDS,TON,MOLDOVA,482.0,0.2
OTHER OIL SEEDS,TON,MOZAMBIQUE,17891.0,8.88
OTHER OIL SEEDS,TON,MYANMAR,9438.0,5.18
OTHER OIL SEEDS,TON,NEPAL,449.0,0.29
OTHER OIL SEEDS,TON,NIGER,230.0,0.12
OTHER OIL SEEDS,TON,NIGERIA,1721.0,0.97
OTHER OIL SEEDS,TON,PARAGUAY,20.0,0.06
OTHER OIL SEEDS,TON,SINGAPORE,7544.0,3.81
OTHER OIL SEEDS,TON,SUDAN,90.0,0.04
OTHER OIL SEEDS,TON,TOGO,82596.0,44.28
OTHER OIL SEEDS,TON,TURKEY,560.0,0.28
OTHER OIL SEEDS,TON,U ARAB EMTS,10083.0,5.51
OTHER OIL SEEDS,TON,USA,743.0,0.54
OTHER OIL SEEDS,TON,UGANDA,0.0,0.0
OTHER OIL SEEDS,TON,UKRAINE,1644.0,0.74
