Commodity,Unit,Country,Quantity,Value
COFFEE,KGS,CANADA,969435.0,3.72
COFFEE,KGS,CAPE VERDE IS,0.0,0.0
COFFEE,KGS,CAYMAN IS,0.0,0.0
COFFEE,KGS,CHAD,17339.0,0.15
COFFEE,KGS,CHILE,0.0,0.0
COFFEE,KGS,CHINA P RP,290715.0,1.67
COFFEE,KGS,CONGO D. REP.,28363.0,0.19
COFFEE,KGS,CONGO P REP,244477.0,2.09
COFFEE,KGS,COSTA RICA,1.0,0.0
COFFEE,KGS,COTE D' IVOIRE,38840.0,0.32
COFFEE,KGS,CROATIA,3735800.0,8.41
COFFEE,KGS,CUBA,2.0,0.0
COFFEE,KGS,CYPRUS,62400.0,0.33
COFFEE,KGS,CZECH REPUBLIC,12360.0,0.07
COFFEE,KGS,DENMARK,2820.0,0.01
COFFEE,KGS,ECUADOR,0.0,0.0
COFFEE,KGS,EGYPT A RP,4312127.0,11.69
COFFEE,KGS,EL SALVADOR,0.0,0.0
COFFEE,KGS,EQUTL GUINEA,8256.0,0.08
COFFEE,KGS,ESTONIA,576976.0,2.31
COFFEE,KGS,FIJI IS,9024.0,0.12
COFFEE,KGS,FINLAND,411704.0,2.59
COFFEE,KGS,FR POLYNESIA,18264.0,0.16
COFFEE,KGS,FRANCE,2301631.0,8.62
COFFEE,KGS,GABON,71821.0,0.54
COFFEE,KGS,GAMBIA,19059.0,0.17
COFFEE,KGS,GEORGIA,454330.0,2.62
COFFEE,KGS,GERMANY,41147978.0,122.5
COFFEE,KGS,GHANA,398563.0,3.71
COFFEE,KGS,GREECE,7071920.0,18.35
COFFEE,KGS,GUAM,0.0,0.0
COFFEE,KGS,GUINEA,170488.0,1.61
COFFEE,KGS,HONG KONG,4209.0,0.05
COFFEE,KGS,HUNGARY,275.0,0.01
COFFEE,KGS,INDONESIA,2197553.0,13.34
COFFEE,KGS,IRAN,2646135.0,6.56
COFFEE,KGS,IRAQ,774177.0,4.71
COFFEE,KGS,IRELAND,62868.0,0.24
COFFEE,KGS,ISRAEL,5883527.0,17.0
COFFEE,KGS,ITALY,58038764.0,148.76
COFFEE,KGS,JAMAICA,6.0,0.0
COFFEE,KGS,JAPAN,488383.0,3.99
COFFEE,KGS,JORDAN,13517282.0,51.59
COFFEE,KGS,KAZAKHSTAN,21447.0,0.16
COFFEE,KGS,KENYA,102826.0,0.57
COFFEE,KGS,KIRIBATI REP,0.0,0.0
COFFEE,KGS,KOREA RP,5382501.0,16.72
COFFEE,KGS,KUWAIT,6692457.0,29.14
COFFEE,KGS,KYRGHYZSTAN,92.0,0.0
COFFEE,KGS,LATVIA,655541.0,2.31
COFFEE,KGS,LEBANON,2191018.0,6.56
COFFEE,KGS,LIBERIA,118.0,0.0
COFFEE,KGS,LIBYA,11829922.0,29.29
COFFEE,KGS,LITHUANIA,92698.0,0.37
COFFEE,KGS,LUXEMBOURG,19200.0,0.13
COFFEE,KGS,MADAGASCAR,174.0,0.0
COFFEE,KGS,MALAWI,39.0,0.0
COFFEE,KGS,MALAYSIA,4025795.0,22.7
COFFEE,KGS,MALDIVES,9909.0,0.07
COFFEE,KGS,MALI,87347.0,0.64
COFFEE,KGS,MALTA,0.0,0.0
COFFEE,KGS,MAURITANIA,101004.0,0.88
COFFEE,KGS,MAURITIUS,10096.0,0.04
COFFEE,KGS,MEXICO,14856.0,0.09
COFFEE,KGS,MOLDOVA,10080.0,0.1
COFFEE,KGS,MONGOLIA,7850.0,0.06
COFFEE,KGS,MONTENEGRO,1592880.0,3.47
COFFEE,KGS,MOROCCO,1020602.0,2.57
COFFEE,KGS,MOZAMBIQUE,112.0,0.0
COFFEE,KGS,MYANMAR,467925.0,2.88
COFFEE,KGS,NEPAL,680267.0,5.86
COFFEE,KGS,NETHERLAND,1793685.0,8.96
COFFEE,KGS,NEW ZEALAND,421556.0,1.67
COFFEE,KGS,NIGER,105154.0,0.73
COFFEE,KGS,NIGERIA,312256.0,1.93
COFFEE,KGS,NORWAY,200321.0,1.07
COFFEE,KGS,OMAN,549208.0,2.06
COFFEE,KGS,PAKISTAN IR,9696.0,0.06
COFFEE,KGS,PANAMA REPUBLIC,0.0,0.0
COFFEE,KGS,PAPUA N GNA,2528.0,0.0
COFFEE,KGS,PERU,22724.0,0.29
COFFEE,KGS,PHILIPPINES,295.0,0.01
COFFEE,KGS,POLAND,7774708.0,45.03
COFFEE,KGS,PORTUGAL,1502008.0,3.51
COFFEE,KGS,QATAR,176011.0,0.73
COFFEE,KGS,REUNION,0.0,0.0
COFFEE,KGS,ROMANIA,990263.0,3.66
COFFEE,KGS,RUSSIA,16632003.0,104.71
COFFEE,KGS,RWANDA,303.0,0.0
COFFEE,KGS,SAUDI ARAB,6495696.0,25.08
COFFEE,KGS,SENEGAL,462337.0,4.24
COFFEE,KGS,SEYCHELLES,199.0,0.0
COFFEE,KGS,SIERRA LEONE,12797.0,0.05
COFFEE,KGS,SINGAPORE,353792.0,2.04
COFFEE,KGS,SLOVAK REP,0.0,0.0
COFFEE,KGS,SLOVENIA,5104685.0,11.86
COFFEE,KGS,SOMALIA,1.0,0.0
COFFEE,KGS,SOUTH AFRICA,150318.0,0.74
COFFEE,KGS,SPAIN,4748300.0,12.62
COFFEE,KGS,SRI LANKA DSR,97844.0,0.59
COFFEE,KGS,SUDAN,155958.0,0.4
COFFEE,KGS,SWAZILAND,0.0,0.0
COFFEE,KGS,SWEDEN,191347.0,0.84
COFFEE,KGS,SWITZERLAND,1154169.0,6.01
COFFEE,KGS,SYRIA,3019975.0,8.46
COFFEE,KGS,TAIWAN,1282383.0,6.05
COFFEE,KGS,TAJIKISTAN,37800.0,0.27
COFFEE,KGS,TANZANIA REP,1407.0,0.01
COFFEE,KGS,THAILAND,18802.0,0.12
COFFEE,KGS,TOGO,349665.0,3.48
COFFEE,KGS,TRINIDAD,3637.0,0.03
COFFEE,KGS,TUNISIA,2335288.0,5.48
COFFEE,KGS,TURKEY,14239924.0,47.08
COFFEE,KGS,TURKMENISTAN,73074.0,0.55
COFFEE,KGS,U ARAB EMTS,13805436.0,45.38
COFFEE,KGS,UK,3406481.0,20.12
COFFEE,KGS,USA,6380694.0,60.7
COFFEE,KGS,UGANDA,120.0,0.0
COFFEE,KGS,UKRAINE,234903.0,1.55
COFFEE,KGS,US MINOR OUTLYING ISLANDS,250.0,0.0
COFFEE,KGS,UZBEKISTAN,127926.0,0.78
COFFEE,KGS,VIETNAM SOC REP,2143524.0,7.59
COFFEE,KGS,ZAMBIA,448.0,0.0
RICE BASMOTI,TON,AFGHANISTAN,0.0,0.0
RICE BASMOTI,TON,ALBANIA,46.0,0.05
RICE BASMOTI,TON,ALGERIA,24078.0,24.84
RICE BASMOTI,TON,ANGOLA,2352.0,2.97
RICE BASMOTI,TON,ARGENTINA,25.0,0.03
RICE BASMOTI,TON,ARMENIA,360.0,0.43
RICE BASMOTI,TON,AUSTRALIA,45236.0,56.12
RICE BASMOTI,TON,AUSTRIA,216.0,0.33
RICE BASMOTI,TON,AZERBAIJAN,4069.0,3.81
RICE BASMOTI,TON,BAHARAIN IS,39801.0,41.88
RICE BASMOTI,TON,BANGLADESH PR,6282.0,7.42
RICE BASMOTI,TON,BELARUS,155.0,0.14
RICE BASMOTI,TON,BELGIUM,8218.0,9.72
RICE BASMOTI,TON,BENIN,1567.0,1.53
RICE BASMOTI,TON,BHUTAN,9808.0,6.11
RICE BASMOTI,TON,BOSNIA-HRZGOVIN,133.0,0.16
RICE BASMOTI,TON,BOTSWANA,226.0,0.27
RICE BASMOTI,TON,BRAZIL,34.0,0.03
RICE BASMOTI,TON,BRUNEI,566.0,0.71
RICE BASMOTI,TON,BULGARIA,418.0,0.46
RICE BASMOTI,TON,BURKINA FASO,66.0,0.06
RICE BASMOTI,TON,C AFRI REP,441.0,0.41
RICE BASMOTI,TON,CAMBODIA,133.0,0.17
RICE BASMOTI,TON,CAMEROON,517.0,0.53
RICE BASMOTI,TON,CANADA,63288.0,74.4
RICE BASMOTI,TON,CAPE VERDE IS,0.0,0.0
RICE BASMOTI,TON,CAYMAN IS,103.0,0.11
RICE BASMOTI,TON,CHILE,200.0,0.26
RICE BASMOTI,TON,CHINA P RP,1131.0,1.28
RICE BASMOTI,TON,COLOMBIA,75.0,0.09
RICE BASMOTI,TON,COMOROS,5901.0,7.25
RICE BASMOTI,TON,CONGO D. REP.,320.0,0.36
RICE BASMOTI,TON,CONGO P REP,300.0,0.32
RICE BASMOTI,TON,COSTA RICA,20.0,0.03
RICE BASMOTI,TON,COTE D' IVOIRE,1352.0,1.25
RICE BASMOTI,TON,CROATIA,224.0,0.26
RICE BASMOTI,TON,CYPRUS,1135.0,1.44
RICE BASMOTI,TON,CZECH REPUBLIC,120.0,0.16
RICE BASMOTI,TON,DENMARK,856.0,1.07
RICE BASMOTI,TON,DJIBOUTI,13490.0,11.08
RICE BASMOTI,TON,DOMINIC REP,0.0,0.0
RICE BASMOTI,TON,ECUADOR,0.0,0.0
RICE BASMOTI,TON,EGYPT A RP,32721.0,35.85
RICE BASMOTI,TON,EQUTL GUINEA,0.0,0.0
RICE BASMOTI,TON,ESTONIA,167.0,0.19
RICE BASMOTI,TON,ETHIOPIA,4751.0,3.61
RICE BASMOTI,TON,FIJI IS,599.0,0.71
RICE BASMOTI,TON,FINLAND,403.0,0.48
RICE BASMOTI,TON,FRANCE,7571.0,8.81
RICE BASMOTI,TON,GABON,159.0,0.17
RICE BASMOTI,TON,GAMBIA,985.0,0.69
RICE BASMOTI,TON,GEORGIA,3495.0,3.68
RICE BASMOTI,TON,GERMANY,9677.0,12.76
RICE BASMOTI,TON,GHANA,2674.0,2.95
RICE BASMOTI,TON,GREECE,2137.0,1.99
RICE BASMOTI,TON,GUADELOUPE,44.0,0.05
RICE BASMOTI,TON,GUATEMALA,26.0,0.01
RICE BASMOTI,TON,GUINEA,71.0,0.07
RICE BASMOTI,TON,GUINEA BISSAU,0.0,0.0
RICE BASMOTI,TON,GUYANA,23.0,0.04
RICE BASMOTI,TON,HAITI,55.0,0.04
RICE BASMOTI,TON,HONG KONG,1070.0,1.39
RICE BASMOTI,TON,HUNGARY,89.0,0.1
RICE BASMOTI,TON,INDONESIA,4889.0,5.2
RICE BASMOTI,TON,IRAN,998877.0,980.14
RICE BASMOTI,TON,IRAQ,364068.0,375.41
RICE BASMOTI,TON,IRELAND,1308.0,1.54
RICE BASMOTI,TON,ISRAEL,58553.0,64.46
RICE BASMOTI,TON,ITALY,26388.0,29.31
RICE BASMOTI,TON,JAMAICA,615.0,0.89
RICE BASMOTI,TON,JAPAN,1941.0,2.51
RICE BASMOTI,TON,JORDAN,105738.0,116.06
RICE BASMOTI,TON,KAZAKHSTAN,366.0,0.42
RICE BASMOTI,TON,KENYA,20373.0,19.57
RICE BASMOTI,TON,KOREA RP,812.0,0.87
RICE BASMOTI,TON,KUWAIT,156444.0,158.84
RICE BASMOTI,TON,KYRGHYZSTAN,116.0,0.11
RICE BASMOTI,TON,LATVIA,45.0,0.06
RICE BASMOTI,TON,LEBANON,10873.0,11.99
RICE BASMOTI,TON,LIBERIA,123.0,0.13
RICE BASMOTI,TON,LIBYA,3646.0,3.62
RICE BASMOTI,TON,LITHUANIA,89.0,0.12
RICE BASMOTI,TON,LUXEMBOURG,20.0,0.03
RICE BASMOTI,TON,MADAGASCAR,151.0,0.16
RICE BASMOTI,TON,MALAWI,5.0,0.01
RICE BASMOTI,TON,MALAYSIA,72663.0,72.92
RICE BASMOTI,TON,MALDIVES,3835.0,4.32
RICE BASMOTI,TON,MALI,627.0,0.63
RICE BASMOTI,TON,MALTA,433.0,0.57
RICE BASMOTI,TON,MAURITANIA,7534.0,7.41
RICE BASMOTI,TON,MAURITIUS,28373.0,33.83
RICE BASMOTI,TON,MAYOTTE,63.0,0.08
RICE BASMOTI,TON,MEXICO,678.0,0.75
RICE BASMOTI,TON,MOLDOVA,200.0,0.21
RICE BASMOTI,TON,MONGOLIA,119.0,0.13
RICE BASMOTI,TON,MOROCCO,3091.0,3.53
RICE BASMOTI,TON,MOZAMBIQUE,1686.0,1.89
RICE BASMOTI,TON,MYANMAR,163.0,0.17
RICE BASMOTI,TON,NAMIBIA,0.0,0.0
RICE BASMOTI,TON,NEPAL,46593.0,38.58
RICE BASMOTI,TON,NETHERLAND,70827.0,72.35
RICE BASMOTI,TON,NETHERLANDANTIL,317.0,0.41
RICE BASMOTI,TON,NEW ZEALAND,6017.0,6.49
RICE BASMOTI,TON,NIGER,369.0,0.36
RICE BASMOTI,TON,NIGERIA,3027.0,3.72
RICE BASMOTI,TON,NORWAY,1272.0,1.95
RICE BASMOTI,TON,OMAN,112257.0,125.25
RICE BASMOTI,TON,PAKISTAN IR,716.0,0.59
RICE BASMOTI,TON,PANAMA REPUBLIC,85.0,0.12
RICE BASMOTI,TON,PAPUA N GNA,6.0,0.01
RICE BASMOTI,TON,PERU,0.0,0.0
RICE BASMOTI,TON,PHILIPPINES,1013.0,1.3
RICE BASMOTI,TON,POLAND,1947.0,1.94
RICE BASMOTI,TON,PORTUGAL,5356.0,5.88
RICE BASMOTI,TON,QATAR,92141.0,92.54
RICE BASMOTI,TON,REUNION,11321.0,12.54
RICE BASMOTI,TON,ROMANIA,1292.0,1.5
RICE BASMOTI,TON,RUSSIA,11382.0,12.44
RICE BASMOTI,TON,RWANDA,0.0,0.0
RICE BASMOTI,TON,SAUDI ARAB,954732.0,1036.72
RICE BASMOTI,TON,SENEGAL,748.0,0.84
RICE BASMOTI,TON,SEYCHELLES,5258.0,5.94
RICE BASMOTI,TON,SIERRA LEONE,57.0,0.07
RICE BASMOTI,TON,SINGAPORE,12453.0,15.33
RICE BASMOTI,TON,SLOVENIA,523.0,0.83
RICE BASMOTI,TON,SOMALIA,9348.0,9.45
RICE BASMOTI,TON,SOUTH AFRICA,17660.0,20.18
RICE BASMOTI,TON,SOUTH SUDAN,0.0,0.0
RICE BASMOTI,TON,SPAIN,8995.0,9.24
RICE BASMOTI,TON,SRI LANKA DSR,1727.0,1.71
RICE BASMOTI,TON,ST LUCIA,1.0,0.0
RICE BASMOTI,TON,SUDAN,5345.0,5.34
RICE BASMOTI,TON,SURINAME,1.0,0.0
RICE BASMOTI,TON,SWEDEN,4449.0,5.63
RICE BASMOTI,TON,SWITZERLAND,1854.0,2.89
RICE BASMOTI,TON,SYRIA,6608.0,7.26
RICE BASMOTI,TON,TAIWAN,76.0,0.11
RICE BASMOTI,TON,TAJIKISTAN,43.0,0.05
RICE BASMOTI,TON,TANZANIA REP,10018.0,10.97
RICE BASMOTI,TON,THAILAND,2257.0,2.75
RICE BASMOTI,TON,TIMOR-LESTE,1.0,0.0
RICE BASMOTI,TON,TOGO,942.0,0.95
RICE BASMOTI,TON,TRINIDAD,268.0,0.35
RICE BASMOTI,TON,TUNISIA,80.0,0.05
RICE BASMOTI,TON,TURKEY,23086.0,23.63
RICE BASMOTI,TON,TURKMENISTAN,69.0,0.08
RICE BASMOTI,TON,U ARAB EMTS,315513.0,334.93
RICE BASMOTI,TON,UK,143685.0,137.26
RICE BASMOTI,TON,USA,204027.0,239.32
RICE BASMOTI,TON,UGANDA,187.0,0.23
RICE BASMOTI,TON,UKRAINE,191.0,0.22
RICE BASMOTI,TON,UNSPECIFIED,203.0,0.24
RICE BASMOTI,TON,URUGUAY,5.0,0.01
RICE BASMOTI,TON,UZBEKISTAN,50.0,0.06
RICE BASMOTI,TON,VENEZUELA,67.0,0.09
RICE BASMOTI,TON,VIETNAM SOC REP,256.0,0.32
RICE BASMOTI,TON,YEMEN REPUBLC,289602.0,307.57
RICE BASMOTI,TON,ZAMBIA,4.0,0.01
RICE(OTHER THAN BASMOTI),TON,AFGHANISTAN,23.0,0.02
RICE(OTHER THAN BASMOTI),TON,ALBANIA,264.0,0.11
RICE(OTHER THAN BASMOTI),TON,ALGERIA,94986.0,37.89
RICE(OTHER THAN BASMOTI),TON,ANGOLA,411610.0,139.61
RICE(OTHER THAN BASMOTI),TON,ARMENIA,8.0,0.01
RICE(OTHER THAN BASMOTI),TON,AUSTRALIA,12550.0,7.27
RICE(OTHER THAN BASMOTI),TON,AZERBAIJAN,1341.0,0.48
RICE(OTHER THAN BASMOTI),TON,BAHARAIN IS,18616.0,10.85
RICE(OTHER THAN BASMOTI),TON,BANGLADESH PR,841435.0,305.94
RICE(OTHER THAN BASMOTI),TON,BARBADOS,28.0,0.02
RICE(OTHER THAN BASMOTI),TON,BELARUS,641.0,0.27
RICE(OTHER THAN BASMOTI),TON,BELGIUM,716.0,0.46
RICE(OTHER THAN BASMOTI),TON,BENIN,1557702.0,529.21
RICE(OTHER THAN BASMOTI),TON,BHUTAN,48542.0,18.67
RICE(OTHER THAN BASMOTI),TON,BOSNIA-HRZGOVIN,27.0,0.01
RICE(OTHER THAN BASMOTI),TON,BOTSWANA,56.0,0.04
RICE(OTHER THAN BASMOTI),TON,BRAZIL,12.0,0.01
RICE(OTHER THAN BASMOTI),TON,BRUNEI,1472.0,0.72
RICE(OTHER THAN BASMOTI),TON,BULGARIA,1895.0,0.75
RICE(OTHER THAN BASMOTI),TON,BURKINA FASO,51149.0,18.16
RICE(OTHER THAN BASMOTI),TON,BURUNDI,161.0,0.05
RICE(OTHER THAN BASMOTI),TON,C AFRI REP,2260.0,0.8
RICE(OTHER THAN BASMOTI),TON,CAMBODIA,5120.0,1.45
RICE(OTHER THAN BASMOTI),TON,CAMEROON,569673.0,184.66
RICE(OTHER THAN BASMOTI),TON,CANADA,11135.0,8.34
RICE(OTHER THAN BASMOTI),TON,CAPE VERDE IS,230.0,0.09
RICE(OTHER THAN BASMOTI),TON,CAYMAN IS,0.0,0.0
RICE(OTHER THAN BASMOTI),TON,CHAD,0.0,0.0
RICE(OTHER THAN BASMOTI),TON,CHILE,796.0,0.35
RICE(OTHER THAN BASMOTI),TON,CHINA P RP,1504201.0,494.96
RICE(OTHER THAN BASMOTI),TON,COLOMBIA,2.0,0.0
RICE(OTHER THAN BASMOTI),TON,COMOROS,24295.0,8.69
RICE(OTHER THAN BASMOTI),TON,CONGO D. REP.,99718.0,32.89
RICE(OTHER THAN BASMOTI),TON,CONGO P REP,103882.0,34.36
RICE(OTHER THAN BASMOTI),TON,COTE D' IVOIRE,1210509.0,420.59
RICE(OTHER THAN BASMOTI),TON,CROATIA,3159.0,1.14
RICE(OTHER THAN BASMOTI),TON,CUBA,114527.0,62.43
